Image,X,Y,Width,Height
999.jpg,78,66,91,120
1000.jpg,75,60,89,119
1001.jpg,87,60,107,146
1002.jpg,75,72,88,112
1003.jpg,70,61,94,120
1004.jpg,60,68,91,122
1005.jpg,88,67,91,121
1006.jpg,88,70,94,121
1007.jpg,96,69,90,116
1008.jpg,66,73,90,110
1009.jpg,68,66,90,118
1010.jpg,67,71,96,118
1011.jpg,76,66,96,122
1012.jpg,81,66,99,121
1013.jpg,80,65,94,118
1014.jpg,36,58,131,169
1015.jpg,92,72,90,117
1016.jpg,59,61,114,142
1017.jpg,65,62,100,125
1018.jpg,78,65,90,121
1019.jpg,76,69,97,124
1020.jpg,80,68,89,111
1021.jpg,89,65,93,121
1022.jpg,72,73,88,110
1023.jpg,88,65,90,119
1024.jpg,75,63,98,123
1025.jpg,76,76,83,103
1026.jpg,76,71,88,115
1027.jpg,83,72,86,110
1028.jpg,77,65,95,123
1029.jpg,85,65,96,127
1030.jpg,79,68,91,120
1031.jpg,67,60,104,130
1032.jpg,65,66,89,117
1033.jpg,75,68,96,120
1034.jpg,81,73,92,112
1035.jpg,80,63,95,124
1036.jpg,83,65,93,117
1037.jpg,66,61,115,142
1038.jpg,83,75,85,108
1039.jpg,70,65,89,119
1040.jpg,80,73,88,112
1041.jpg,69,70,82,107
1042.jpg,88,65,95,123
1043.jpg,86,70,87,108
1044.jpg,87,63,92,125
1045.jpg,92,73,88,113
1046.jpg,67,70,84,106
1047.jpg,79,71,93,114
1048.jpg,88,62,96,122
1049.jpg,70,63,95,125
1050.jpg,80,66,90,118
1051.jpg,86,74,86,109
1052.jpg,90,73,89,119
1053.jpg,65,69,95,116
1054.jpg,69,51,94,126
1055.jpg,58,67,99,125
1056.jpg,79,72,87,109
1057.jpg,88,71,84,109
1058.jpg,66,68,97,119
1059.jpg,87,72,88,114
1060.jpg,73,76,87,111
1061.jpg,73,71,96,126
1062.jpg,69,62,95,127
1063.jpg,73,74,81,105
1064.jpg,67,62,104,138
1065.jpg,89,75,87,101
1066.jpg,79,63,104,132
1067.jpg,74,75,87,107
1068.jpg,77,75,88,109
1069.jpg,80,69,86,110
1070.jpg,93,64,97,129
1071.jpg,82,69,94,116
1072.jpg,72,62,91,119
1073.jpg,73,68,95,117
1074.jpg,74,64,102,129
1075.jpg,82,69,84,107
1076.jpg,86,65,97,121
1077.jpg,89,68,93,112
1078.jpg,70,63,111,140
1079.jpg,55,61,114,149
1080.jpg,76,75,85,108
1081.jpg,80,61,95,124
1082.jpg,61,73,96,128
1083.jpg,70,70,88,112
1084.jpg,65,67,94,118
1085.jpg,65,66,92,123
1086.jpg,78,70,89,116
1087.jpg,67,65,89,114
1088.jpg,82,66,87,117
1089.jpg,98,68,89,117
1090.jpg,85,66,90,121
1091.jpg,71,64,90,115
1092.jpg,76,69,99,117
1093.jpg,85,71,84,109
1094.jpg,75,70,93,120
1095.jpg,82,63,91,116
1096.jpg,88,72,87,112
1097.jpg,52,67,111,137
1098.jpg,84,73,88,107
1099.jpg,72,67,89,117
1100.jpg,76,68,93,117
1101.jpg,72,64,91,121
1102.jpg,80,69,93,117
1103.jpg,90,73,89,116
1104.jpg,76,69,94,119
1105.jpg,63,67,92,122
1106.jpg,81,71,89,116
1107.jpg,70,63,99,125
1108.jpg,68,63,99,123
1109.jpg,70,63,94,125
1110.jpg,87,74,86,109
1111.jpg,79,68,90,118
1112.jpg,66,66,92,119
1113.jpg,75,70,90,117
1114.jpg,85,68,95,123
1115.jpg,71,69,87,116
1116.jpg,81,65,93,123
1117.jpg,61,68,91,118
1118.jpg,74,64,99,125
1119.jpg,71,63,103,128
1120.jpg,105,68,85,121
1121.jpg,88,55,103,134
1122.jpg,77,69,91,120
1123.jpg,75,73,90,109
1124.jpg,84,69,89,114
1125.jpg,83,71,98,117
1126.jpg,81,71,89,111
1127.jpg,76,64,101,129
1128.jpg,84,69,92,118
1129.jpg,82,68,96,119
1130.jpg,91,70,88,117
1131.jpg,107,71,82,118
1132.jpg,85,68,94,117
1133.jpg,78,72,89,118
1134.jpg,99,53,118,163
1135.jpg,82,72,91,115
1136.jpg,93,70,81,115
1137.jpg,69,70,83,112
1138.jpg,67,68,85,116
1139.jpg,73,77,94,112
1140.jpg,92,72,92,113
1141.jpg,76,77,86,108
1142.jpg,91,69,97,120
1143.jpg,82,73,93,112
1144.jpg,65,70,99,119
1145.jpg,85,74,89,109
1146.jpg,65,76,93,112
1147.jpg,77,76,101,118
1148.jpg,68,78,95,114
1149.jpg,64,64,97,124
1150.jpg,72,76,91,110
1151.jpg,70,77,90,109
1152.jpg,76,74,91,110
1153.jpg,71,75,96,114
1154.jpg,89,68,92,116
1155.jpg,84,66,91,122
1156.jpg,88,71,84,117
1157.jpg,93,67,87,118
1158.jpg,88,70,89,117
1159.jpg,88,62,90,122
1160.jpg,81,71,86,111
1161.jpg,91,73,87,113
1162.jpg,88,73,90,110
1163.jpg,73,70,87,116
1164.jpg,91,67,88,120
1165.jpg,85,71,90,115
1166.jpg,83,68,96,115
1167.jpg,69,72,89,116
1168.jpg,82,66,91,119
1169.jpg,76,67,91,117
1170.jpg,66,62,89,120
1171.jpg,84,66,95,116
1172.jpg,82,72,85,109
1173.jpg,80,60,93,128
1174.jpg,73,71,90,113
1175.jpg,76,71,95,120
1176.jpg,80,72,87,113
1177.jpg,74,67,102,133
1178.jpg,77,64,93,120
1179.jpg,72,70,88,112
1180.jpg,68,70,93,115
1181.jpg,91,71,88,109
1182.jpg,68,60,95,122
1183.jpg,68,66,91,115
1184.jpg,84,102,28,33
1185.jpg,78,69,88,111
1186.jpg,76,64,103,129
1187.jpg,56,67,99,121
1188.jpg,74,65,95,123
1189.jpg,82,80,82,98
1190.jpg,68,65,94,123
1191.jpg,79,69,92,114
1192.jpg,77,68,90,115
1193.jpg,80,71,85,110
1194.jpg,63,62,93,127
1195.jpg,73,68,93,116
1196.jpg,70,66,96,132
1197.jpg,70,74,94,116
1198.jpg,68,70,100,126
1199.jpg,55,66,106,135
1200.jpg,81,62,94,128
1201.jpg,69,60,99,140
1202.jpg,84,67,97,131
1203.jpg,82,49,126,168
1204.jpg,78,70,87,110
1205.jpg,74,65,91,118
1206.jpg,82,69,89,113
1207.jpg,79,72,92,118
1208.jpg,84,69,99,118
1209.jpg,77,77,82,106
1210.jpg,90,72,83,109
1211.jpg,93,74,84,109
1212.jpg,76,70,90,111
1213.jpg,72,63,89,119
1214.jpg,71,67,99,125
1215.jpg,77,72,95,113
1216.jpg,70,72,83,107
1217.jpg,78,52,121,164
1218.jpg,79,70,92,117
1219.jpg,84,70,87,111
1220.jpg,70,72,90,113
1221.jpg,83,76,85,105
1222.jpg,76,61,97,129
1223.jpg,78,65,99,123
1224.jpg,75,72,93,111
1225.jpg,77,67,89,113
1226.jpg,72,68,94,114
1227.jpg,70,62,103,130
1228.jpg,75,67,91,115
1229.jpg,80,65,96,116
1230.jpg,76,63,104,135
1231.jpg,71,73,77,110
1232.jpg,75,73,79,103
1233.jpg,78,66,96,120
1234.jpg,85,72,86,115
1235.jpg,83,69,92,121
1236.jpg,68,74,97,116
1237.jpg,77,68,94,116
1238.jpg,84,63,94,127
1239.jpg,83,60,98,126
1240.jpg,69,61,96,125
1241.jpg,90,75,89,109
1242.jpg,70,66,90,122
1243.jpg,82,63,90,126
1244.jpg,68,66,98,121
1245.jpg,81,72,90,111
1246.jpg,86,60,90,118
1247.jpg,75,65,93,122
1248.jpg,89,63,100,124
1249.jpg,73,63,91,118
1250.jpg,73,67,92,116
1251.jpg,71,65,96,121
1252.jpg,68,66,93,117
1253.jpg,80,67,89,118
1254.jpg,74,73,88,115
1255.jpg,67,69,89,114
1256.jpg,78,72,96,123
1257.jpg,67,63,100,129
1258.jpg,74,69,90,117
1259.jpg,76,68,90,119
1260.jpg,87,70,88,118
1261.jpg,91,72,84,110
1262.jpg,66,66,94,118
1263.jpg,64,66,99,122
1264.jpg,77,57,97,130
1265.jpg,96,75,79,99
1266.jpg,67,64,93,120
1267.jpg,86,76,89,111
1268.jpg,77,63,93,119
1269.jpg,73,60,94,125
1270.jpg,71,71,90,113
1271.jpg,64,64,95,128
1272.jpg,78,62,92,123
1273.jpg,67,70,91,117
1274.jpg,81,62,99,124
1275.jpg,86,63,98,125
1276.jpg,76,75,84,107
1277.jpg,77,70,92,115
1278.jpg,82,68,97,118
1279.jpg,68,61,92,121
1280.jpg,87,56,115,156
1281.jpg,85,65,95,120
1282.jpg,71,69,84,113
1283.jpg,68,66,91,121
1284.jpg,63,61,97,129
1285.jpg,80,65,92,118
1286.jpg,85,67,85,115
1287.jpg,79,66,90,115
1288.jpg,88,66,97,123
1289.jpg,73,74,80,108
1290.jpg,70,58,105,137
1291.jpg,73,71,98,121
1292.jpg,85,65,96,127
1293.jpg,61,64,105,130
1294.jpg,94,66,93,122
1295.jpg,87,67,84,111
1296.jpg,89,70,102,118
1297.jpg,90,74,88,107
1298.jpg,89,64,97,123
1299.jpg,81,67,88,113
1300.jpg,69,67,99,120
1301.jpg,87,65,91,117
1302.jpg,85,64,92,122
1303.jpg,67,71,98,120
1304.jpg,81,69,90,109
1305.jpg,76,72,87,108
1306.jpg,76,65,94,121
1307.jpg,69,62,102,126
1308.jpg,71,71,93,122
1309.jpg,72,65,91,122
1310.jpg,63,66,98,130
1311.jpg,71,71,97,116
1312.jpg,87,75,88,109
1313.jpg,62,67,100,124
1314.jpg,80,69,98,124
1315.jpg,86,71,97,118
1316.jpg,75,68,95,130
1317.jpg,61,56,107,134
1318.jpg,80,69,82,106
1319.jpg,93,78,75,104
1320.jpg,87,70,88,112
1321.jpg,92,71,88,108
1322.jpg,75,66,104,126
1323.jpg,71,70,99,117
1324.jpg,70,64,103,126
1325.jpg,62,66,107,126
1326.jpg,84,79,89,102
1327.jpg,76,77,88,104
1328.jpg,83,73,89,110
1329.jpg,78,72,97,119
1330.jpg,80,67,86,114
1331.jpg,70,72,89,111
1332.jpg,81,65,96,132
1333.jpg,136,103,22,26
1334.jpg,78,76,87,110
1335.jpg,78,66,101,121
1336.jpg,74,63,96,121
1337.jpg,65,67,89,113
1338.jpg,57,57,111,133
1339.jpg,64,65,98,127
1340.jpg,79,74,91,113
1341.jpg,82,76,87,114
1342.jpg,76,79,88,104
1343.jpg,61,65,101,131
1344.jpg,85,60,108,142
1345.jpg,96,70,91,116
1346.jpg,75,80,89,104
1347.jpg,71,61,93,122
1348.jpg,76,74,90,109
1349.jpg,64,68,92,117
1350.jpg,56,68,86,120
1351.jpg,78,63,93,128
1352.jpg,76,64,94,119
1353.jpg,69,63,95,125
1354.jpg,83,70,91,120
1355.jpg,77,73,91,120
1356.jpg,82,59,100,127
1357.jpg,79,73,87,112
1358.jpg,77,68,98,118
1359.jpg,78,66,91,115
1360.jpg,74,63,105,120
1361.jpg,91,57,98,135
1362.jpg,75,61,93,129
1363.jpg,83,74,87,105
1364.jpg,78,74,90,114
1365.jpg,76,67,85,112
1366.jpg,87,72,92,123
1367.jpg,71,74,87,110
1368.jpg,85,65,88,120
1369.jpg,77,77,87,106
1370.jpg,66,58,94,125
1371.jpg,70,67,92,118
1372.jpg,73,60,100,129
1373.jpg,76,69,95,122
1374.jpg,72,47,119,154
1375.jpg,83,64,95,121
1376.jpg,76,72,89,113
1377.jpg,77,70,89,115
1378.jpg,57,77,87,109
1379.jpg,77,72,85,108
1380.jpg,78,68,94,118
1381.jpg,87,72,86,114
1382.jpg,72,70,95,116
1383.jpg,93,72,88,109
1384.jpg,82,63,85,117
1385.jpg,81,75,77,98
1386.jpg,80,82,85,107
1387.jpg,72,74,101,124
1388.jpg,74,62,95,129
1389.jpg,81,66,99,122
1390.jpg,76,66,96,117
1391.jpg,80,73,84,109
1392.jpg,75,64,92,125
1393.jpg,79,66,90,120
1394.jpg,78,67,96,117
1395.jpg,98,69,78,109
1396.jpg,89,70,86,115
1397.jpg,69,66,94,123
1398.jpg,82,66,90,121
1399.jpg,72,72,83,113
1400.jpg,90,72,92,118
1401.jpg,75,60,97,128
1402.jpg,75,66,94,121
1403.jpg,74,59,98,133
1404.jpg,76,64,98,126
1405.jpg,77,58,93,131
1406.jpg,81,64,93,121
1407.jpg,78,76,84,118
1408.jpg,72,64,96,123
1409.jpg,72,62,97,127
1410.jpg,91,71,92,117
1411.jpg,93,77,76,97
1412.jpg,84,69,86,116
1413.jpg,69,65,99,126
1414.jpg,69,70,98,126
1415.jpg,76,64,98,127
1416.jpg,65,64,106,126
1417.jpg,68,64,102,124
1418.jpg,81,64,90,122
1419.jpg,80,60,97,126
1420.jpg,73,65,96,132
1421.jpg,76,63,96,127
1422.jpg,86,71,94,122
1423.jpg,73,70,89,113
1424.jpg,96,70,89,115
1425.jpg,70,67,89,121
1426.jpg,77,65,92,121
1427.jpg,79,67,106,144
1428.jpg,76,66,90,115
1429.jpg,86,67,96,122
1430.jpg,76,62,99,127
1431.jpg,65,71,108,124
1432.jpg,92,60,101,127
1433.jpg,80,69,91,115
1434.jpg,78,78,86,103
1435.jpg,69,68,93,116
1436.jpg,61,66,90,113
1437.jpg,74,70,93,117
1438.jpg,73,71,89,110
1439.jpg,84,74,87,109
1440.jpg,77,62,96,130
1441.jpg,84,66,89,119
1442.jpg,70,66,95,122
1443.jpg,79,64,91,116
1444.jpg,65,66,103,140
1445.jpg,69,69,93,118
1446.jpg,71,66,96,120
1447.jpg,80,70,98,123
1448.jpg,82,62,98,129
1449.jpg,82,64,98,128
1450.jpg,74,60,96,122
1451.jpg,75,62,101,136
1452.jpg,64,73,96,120
1453.jpg,82,66,92,117
1454.jpg,76,72,85,109
1455.jpg,66,65,95,128
1456.jpg,75,64,91,116
1457.jpg,72,71,97,121
1458.jpg,78,66,97,122
1459.jpg,80,67,105,129
1460.jpg,73,67,97,121
1461.jpg,65,63,97,121
1462.jpg,61,69,90,113
1463.jpg,80,67,92,113
1464.jpg,73,74,86,109
1465.jpg,84,65,92,116
1466.jpg,79,55,96,131
1467.jpg,78,68,94,118
1468.jpg,68,63,100,123
1469.jpg,64,63,106,131
1470.jpg,71,65,91,119
1471.jpg,78,72,83,106
1472.jpg,75,67,91,118
1473.jpg,85,66,95,126
1474.jpg,81,69,92,116
1475.jpg,80,69,95,119
1476.jpg,81,61,107,130
1477.jpg,70,62,94,123
1478.jpg,78,64,96,125
1479.jpg,75,66,98,118
1480.jpg,84,80,78,101
1481.jpg,87,72,83,102
1482.jpg,87,80,63,79
1483.jpg,69,69,96,117
1484.jpg,81,65,95,129
1485.jpg,63,65,107,130
1486.jpg,79,69,99,122
1487.jpg,84,73,88,111
1488.jpg,62,67,95,114
1489.jpg,53,46,132,158
1490.jpg,74,71,85,112
1491.jpg,79,72,88,115
1492.jpg,69,66,94,119
1493.jpg,88,73,83,109
1494.jpg,75,71,82,113
1495.jpg,76,65,93,122
1496.jpg,39,36,139,183
1497.jpg,79,71,97,118
1498.jpg,80,71,93,117
1499.jpg,73,70,95,121
1500.jpg,80,68,95,116
1501.jpg,79,63,91,124
1502.jpg,75,67,92,119
1503.jpg,86,70,89,114
1504.jpg,75,64,92,129
1505.jpg,80,75,94,115
1506.jpg,81,62,93,127
1507.jpg,67,52,123,154
1508.jpg,68,67,97,121
1509.jpg,85,70,87,112
1510.jpg,76,72,98,115
1511.jpg,85,69,84,112
1512.jpg,73,67,90,119
1513.jpg,92,62,98,134
1514.jpg,82,66,88,120
1515.jpg,77,66,89,116
1516.jpg,78,58,108,138
1517.jpg,95,65,89,115
1518.jpg,70,67,91,115
1519.jpg,79,62,93,122
1520.jpg,84,69,91,115
1521.jpg,65,64,99,130
1522.jpg,81,70,87,109
1523.jpg,77,66,94,121
1524.jpg,63,68,95,123
1525.jpg,90,68,92,116
1526.jpg,80,75,87,107
1527.jpg,80,71,91,116
1528.jpg,83,58,95,121
1529.jpg,78,77,92,114
1530.jpg,82,70,92,116
1531.jpg,79,71,94,121
1532.jpg,69,68,93,119
1533.jpg,83,83,78,103
1534.jpg,80,71,91,117
1535.jpg,82,63,93,122
1536.jpg,99,73,79,106
1537.jpg,66,64,100,127
1538.jpg,70,68,90,112
1539.jpg,75,68,94,119
1540.jpg,46,65,113,151
1541.jpg,69,72,93,116
1542.jpg,82,73,94,110
1543.jpg,65,67,95,122
1544.jpg,77,77,85,103
1545.jpg,92,74,82,108
1546.jpg,69,74,84,108
1547.jpg,87,73,88,111
1548.jpg,63,71,94,116
1549.jpg,87,71,92,115
1550.jpg,78,68,92,114
1551.jpg,86,72,92,115
1552.jpg,76,72,90,111
1553.jpg,79,70,95,118
1554.jpg,70,73,97,113
1555.jpg,75,79,82,99
1556.jpg,72,61,101,123
1557.jpg,67,61,104,123
1558.jpg,71,69,91,116
1559.jpg,82,64,91,121
1560.jpg,67,73,89,112
1561.jpg,75,66,94,119
1562.jpg,77,72,97,113
1563.jpg,87,71,94,120
1564.jpg,86,71,86,109
1565.jpg,78,74,92,109
1566.jpg,68,69,99,124
1567.jpg,79,66,94,120
1568.jpg,81,76,89,109
1569.jpg,74,77,97,115
1570.jpg,69,78,80,100
1571.jpg,90,72,92,109
1572.jpg,85,71,95,118
1573.jpg,84,71,87,107
1574.jpg,79,70,87,111
1575.jpg,81,80,89,111
1576.jpg,80,70,89,112
1577.jpg,68,70,103,122
1578.jpg,83,69,85,114
1579.jpg,79,70,90,118
1580.jpg,73,67,90,112
1581.jpg,84,78,85,109
1582.jpg,81,69,100,131
1583.jpg,67,65,94,125
1584.jpg,63,69,93,127
1585.jpg,79,63,95,120
1586.jpg,86,63,92,120
1587.jpg,81,67,92,118
1588.jpg,93,72,88,112
1589.jpg,77,66,93,118
1590.jpg,82,63,92,123
1591.jpg,66,71,87,116
1592.jpg,79,68,97,127
1593.jpg,101,73,85,108
1594.jpg,74,67,95,125
1595.jpg,68,64,96,125
1596.jpg,77,71,93,120
1597.jpg,90,68,91,123
1598.jpg,68,68,99,125
1599.jpg,86,70,97,128
1600.jpg,67,61,96,134
1601.jpg,76,65,92,116
1602.jpg,74,61,99,125
1603.jpg,82,72,93,118
1604.jpg,81,69,97,122
1605.jpg,74,69,89,118
1606.jpg,71,70,89,119
1607.jpg,83,67,89,118
1608.jpg,64,66,101,126
1609.jpg,75,77,92,112
1610.jpg,69,64,98,123
1611.jpg,82,74,88,109
1612.jpg,91,68,88,115
1613.jpg,74,74,83,107
1614.jpg,74,70,93,113
1615.jpg,85,71,85,112
1616.jpg,84,67,87,113
1617.jpg,76,70,88,115
1618.jpg,79,69,96,122
1619.jpg,71,65,103,129
1620.jpg,77,63,98,123
1621.jpg,85,72,89,112
1622.jpg,76,61,97,127
1623.jpg,76,63,93,123
1624.jpg,77,72,86,114
1625.jpg,83,64,88,112
1626.jpg,78,78,81,108
1627.jpg,74,72,95,117
1628.jpg,74,76,85,110
1629.jpg,80,68,95,120
1630.jpg,90,71,89,113
1631.jpg,77,64,94,121
1632.jpg,69,73,87,109
1633.jpg,75,66,91,120
1634.jpg,84,67,88,117
1635.jpg,86,72,86,113
1636.jpg,89,70,86,115
1637.jpg,81,73,90,114
1638.jpg,62,66,93,121
1639.jpg,77,68,87,116
1640.jpg,70,69,96,122
1641.jpg,89,71,90,115
1642.jpg,88,62,96,124
1643.jpg,76,67,93,117
1644.jpg,68,68,95,118
1645.jpg,63,57,107,134
1646.jpg,86,64,99,127
1647.jpg,89,69,89,117
1648.jpg,81,66,91,116
1649.jpg,70,73,81,108
1650.jpg,61,62,108,130
1651.jpg,65,68,101,126
1652.jpg,85,73,93,114
1653.jpg,63,68,95,122
1654.jpg,87,69,89,110
1655.jpg,71,69,97,125
1656.jpg,86,57,100,132
1657.jpg,78,72,91,116
1658.jpg,68,68,91,117
1659.jpg,73,67,96,127
1660.jpg,84,61,101,130
1661.jpg,75,66,93,121
1662.jpg,82,69,94,120
1663.jpg,70,67,97,122
1664.jpg,85,58,94,124
1665.jpg,67,68,79,111
1666.jpg,74,63,94,117
1667.jpg,85,65,85,118
1668.jpg,86,65,92,125
1669.jpg,71,72,94,115
1670.jpg,76,65,95,118
1671.jpg,74,75,91,112
1672.jpg,67,70,95,115
1673.jpg,89,75,95,116
1674.jpg,84,70,88,107
1675.jpg,80,64,95,121
1676.jpg,71,70,95,117
1677.jpg,75,71,95,113
1678.jpg,70,74,96,116
1679.jpg,93,77,87,108
1680.jpg,79,67,102,118
1681.jpg,69,75,85,107
1682.jpg,71,67,98,123
1683.jpg,66,58,105,141
1684.jpg,66,63,91,119
1685.jpg,73,60,99,128
1686.jpg,90,64,96,124
1687.jpg,77,69,91,114
1688.jpg,83,73,92,111
1689.jpg,69,79,88,107
1690.jpg,87,77,83,102
1691.jpg,90,77,88,112
1692.jpg,85,75,83,108
1693.jpg,86,74,87,110
1694.jpg,83,77,84,107
1695.jpg,74,62,97,125
1696.jpg,73,74,95,119
1697.jpg,86,70,95,120
1698.jpg,63,54,135,163
1699.jpg,88,89,75,87
1700.jpg,69,68,91,118
1701.jpg,73,72,96,114
1702.jpg,85,68,89,115
1703.jpg,67,69,95,114
1704.jpg,84,69,90,110
1705.jpg,85,61,108,136
1706.jpg,74,71,96,114
1707.jpg,82,67,101,133
1708.jpg,80,70,91,111
1709.jpg,83,66,94,122
1710.jpg,90,75,98,125
1711.jpg,73,58,106,131
1712.jpg,72,66,95,119
1713.jpg,69,73,91,116
1714.jpg,82,72,88,110
1715.jpg,81,70,94,116
1716.jpg,75,70,91,113
1717.jpg,77,73,90,114
1718.jpg,82,70,94,117
1719.jpg,95,75,82,105
1720.jpg,92,71,86,119
1721.jpg,65,75,88,110
1722.jpg,83,72,89,111
1723.jpg,73,72,91,111
1724.jpg,71,60,107,139
1725.jpg,93,67,91,114
1726.jpg,82,64,95,120
1727.jpg,75,71,91,113
1728.jpg,75,68,97,126
1729.jpg,73,67,102,129
1730.jpg,77,72,90,112
1731.jpg,74,67,101,128
1732.jpg,74,63,100,128
1733.jpg,75,72,90,114
1734.jpg,99,75,84,106
1735.jpg,84,67,87,116
1736.jpg,79,67,100,125
1737.jpg,73,60,108,133
1738.jpg,84,78,80,100
1739.jpg,78,70,91,117
1740.jpg,84,69,91,120
1741.jpg,79,69,88,113
1742.jpg,82,74,87,108
1743.jpg,78,68,91,115
1744.jpg,65,70,93,119
1745.jpg,65,64,102,130
1746.jpg,81,65,93,117
1747.jpg,81,64,95,118
1748.jpg,83,71,88,110
1749.jpg,85,65,93,117
1750.jpg,83,73,88,112
1751.jpg,79,71,89,111
1752.jpg,89,63,91,117
1753.jpg,84,68,87,118
1754.jpg,75,71,84,103
1755.jpg,90,66,88,119
1756.jpg,78,72,88,113
1757.jpg,87,70,87,115
1758.jpg,81,65,91,121
1759.jpg,87,84,82,100
1760.jpg,78,70,85,110
1761.jpg,79,69,86,112
1762.jpg,82,77,84,109
1763.jpg,71,73,89,114
1764.jpg,79,75,86,113
1765.jpg,86,72,82,108
1766.jpg,91,73,83,108
1767.jpg,84,65,96,119
1768.jpg,76,74,91,118
1769.jpg,76,60,103,128
1770.jpg,71,73,98,121
1771.jpg,75,72,93,113
1772.jpg,74,69,97,120
1773.jpg,75,75,94,109
1774.jpg,76,66,91,120
1775.jpg,83,70,93,114
1776.jpg,79,76,82,102
1777.jpg,82,69,91,113
1778.jpg,85,64,90,115
1779.jpg,86,71,91,118
1780.jpg,70,66,91,120
1781.jpg,82,69,89,117
1782.jpg,71,68,91,114
1783.jpg,48,52,131,165
1784.jpg,81,66,94,119
1785.jpg,71,68,104,129
1786.jpg,81,79,89,105
1787.jpg,84,71,93,119
1788.jpg,78,73,90,112
1789.jpg,87,74,88,111
1790.jpg,81,75,91,109
1791.jpg,79,63,93,124
1792.jpg,77,71,95,119
1793.jpg,77,71,90,110
1794.jpg,78,58,100,120
1795.jpg,66,66,96,121
1796.jpg,85,67,92,117
1797.jpg,63,61,96,121
1798.jpg,92,72,93,122
1799.jpg,79,65,96,121
1800.jpg,79,69,94,107
1801.jpg,57,67,93,121
1802.jpg,64,66,95,117
1803.jpg,53,65,96,126
1804.jpg,84,76,87,107
1805.jpg,80,70,89,114
1806.jpg,73,71,90,119
1807.jpg,70,69,94,115
1808.jpg,78,67,83,109
1809.jpg,67,57,110,135
1810.jpg,81,72,85,114
1811.jpg,68,63,99,128
1812.jpg,73,74,90,115
1813.jpg,79,68,89,118
1814.jpg,74,65,99,124
1815.jpg,81,73,99,115
1816.jpg,73,70,92,118
1817.jpg,93,74,84,111
1818.jpg,74,67,94,118
1819.jpg,70,64,96,122
1820.jpg,75,72,92,113
1821.jpg,77,69,88,113
1822.jpg,69,72,83,103
1823.jpg,88,72,88,111
1824.jpg,71,72,92,113
1825.jpg,70,66,94,118
1826.jpg,86,71,94,117
1827.jpg,59,68,102,128
1828.jpg,75,75,86,111
1829.jpg,79,65,92,119
1830.jpg,71,67,101,129
1831.jpg,80,69,93,118
1832.jpg,85,69,101,127
1833.jpg,77,64,96,125
1834.jpg,83,65,94,118
1835.jpg,69,73,93,112
1836.jpg,61,66,99,126
1837.jpg,73,60,101,132
1838.jpg,71,75,98,118
1839.jpg,54,66,104,130
1840.jpg,69,59,105,128
1841.jpg,75,66,93,117
1842.jpg,76,64,96,121
1843.jpg,88,69,87,113
1844.jpg,73,68,93,117
1845.jpg,82,71,85,112
1846.jpg,84,61,90,118
1847.jpg,79,69,102,128
1848.jpg,91,64,95,120
1849.jpg,84,65,94,121
1850.jpg,81,68,96,116
1851.jpg,90,76,90,110
1852.jpg,84,71,94,110
1853.jpg,71,65,97,124
1854.jpg,82,67,93,119
1855.jpg,73,69,96,123
1856.jpg,82,68,89,116
1857.jpg,93,74,94,116
1858.jpg,69,66,95,120
1859.jpg,87,65,95,124
1860.jpg,82,73,99,118
1861.jpg,97,73,84,110
1862.jpg,49,53,105,143
1863.jpg,67,66,91,121
1864.jpg,60,66,115,140
1865.jpg,77,74,94,118
1866.jpg,78,60,98,129
1867.jpg,76,71,97,119
1868.jpg,69,60,98,126
1869.jpg,65,65,92,125
1870.jpg,78,66,98,123
1871.jpg,59,67,99,126
1872.jpg,63,59,102,131
1873.jpg,90,74,90,112
1874.jpg,72,67,106,130
1875.jpg,83,69,87,107
1876.jpg,76,62,94,121
1877.jpg,88,73,84,105
1878.jpg,65,53,118,159
1879.jpg,79,67,93,116
1880.jpg,67,68,94,122
1881.jpg,77,69,96,122
1882.jpg,84,71,98,113
1883.jpg,96,76,87,112
1884.jpg,96,71,87,112
1885.jpg,80,70,97,120
1886.jpg,72,80,82,110
1887.jpg,66,74,91,105
1888.jpg,71,65,94,117
1889.jpg,90,65,86,112
1890.jpg,89,70,90,117
1891.jpg,65,62,126,150
1892.jpg,68,73,90,109
1893.jpg,84,75,90,111
1894.jpg,90,72,89,118
1895.jpg,81,75,88,110
1896.jpg,44,68,104,139
1897.jpg,64,62,96,131
1898.jpg,69,66,97,126
1899.jpg,78,73,87,109
1900.jpg,76,74,104,117
1901.jpg,72,64,93,120
1902.jpg,87,75,85,108
1903.jpg,71,71,94,117
1904.jpg,78,68,95,119
1905.jpg,92,62,108,151
1906.jpg,82,67,85,112
1907.jpg,84,63,90,119
1908.jpg,78,64,95,121
1909.jpg,90,68,86,116
1910.jpg,81,71,92,119
1911.jpg,75,68,98,125
1912.jpg,75,77,84,103
1913.jpg,75,77,84,107
1914.jpg,81,73,90,119
1915.jpg,80,67,91,115
1916.jpg,74,63,96,122
1917.jpg,70,75,91,116
1918.jpg,85,85,79,100
1919.jpg,83,73,87,115
1920.jpg,101,73,83,106
1921.jpg,81,69,90,113
1922.jpg,89,72,89,111
1923.jpg,69,74,89,113
1924.jpg,79,73,89,112
1925.jpg,69,59,100,126
1926.jpg,85,74,89,112
1927.jpg,75,71,98,120
1928.jpg,70,67,105,125
1929.jpg,88,69,90,113
1930.jpg,78,72,92,110
